time_s,primitive,stage,tool_geometry,angle_deg,tip_x_m,tip_y_m,tip_z_m,gap_mm,contact_count,contact_force_n
0.002,lift_detach,APPROACH,flat,15.0,0.5544994780317355,-1.1019400769806009e-32,0.2845024294875893,60.502429487589296,0,0.0
0.004,lift_detach,APPROACH,flat,15.0,0.5544994780316919,4.230032299000119e-16,0.28450242948756965,60.50242948756965,0,0.0
0.006,lift_detach,APPROACH,flat,15.0,0.5544994741590498,3.358479139239788e-11,0.28450242771311013,60.50242771311012,0,0.0
0.008,lift_detach,APPROACH,flat,15.0,0.5544994604922134,1.4454525753793843e-10,0.2845024210479403,60.50242104794032,0,0.0
0.01,lift_detach,APPROACH,flat,15.0,0.5544994305811066,3.733094140982298e-10,0.2845024056264457,60.50240562644568,0,0.0
0.012,lift_detach,APPROACH,flat,15.0,0.5544993782850103,7.519968833540652e-10,0.28450237729171046,60.50237729171046,0,0.0
0.014,lift_detach,APPROACH,flat,15.0,0.5544992957530098,1.324106511961192e-09,0.2845023308069833,60.50233080698328,0,0.0
0.016,lift_detach,APPROACH,flat,15.0,0.5544991724095233,2.150048554906723e-09,0.2845022592807692,60.502259280769216,0,0.0
0.018000000000000002,lift_detach,APPROACH,flat,15.0,0.5544990014561147,3.246954446669939e-09,0.28450215696304176,60.502156963041756,0,0.0
0.020000000000000004,lift_detach,APPROACH,flat,15.0,0.5544987808881547,4.5904453910775665e-09,0.28450202025297266,60.50202025297266,0,0.0
0.022000000000000006,lift_detach,APPROACH,flat,15.0,0.5544985034149384,6.209188440776651e-09,0.2845018435774911,60.50184357749108,0,0.0
0.024000000000000007,lift_detach,APPROACH,flat,15.0,0.5544981485100386,8.23809910053161e-09,0.2845016150723504,60.50161507235038,0,0.0
0.02600000000000001,lift_detach,APPROACH,flat,15.0,0.5544977134631129,1.0626338775656234e-08,0.2845013295023495,60.50132950234951,0,0.0
0.02800000000000001,lift_detach,APPROACH,flat,15.0,0.5544971927226008,1.3365515034662858e-08,0.28450098106367494,60.500981063674935,0,0.0
0.030000000000000013,lift_detach,APPROACH,flat,15.0,0.5544965912555142,1.635739844805754e-08,0.2845005689808259,60.50056898082587,0,0.0
0.032000000000000015,lift_detach,APPROACH,flat,15.0,0.5544959056071503,1.9596231962635047e-08,0.2845000898726576,60.50008987265762,0,0.0
0.034000000000000016,lift_detach,APPROACH,flat,15.0,0.5544951197859812,2.317801624790396e-08,0.28449953465854483,60.499534658544825,0,0.0
0.03600000000000002,lift_detach,APPROACH,flat,15.0,0.5544942305784968,2.7060881139966307e-08,0.2844988988687721,60.4988988687721,0,0.0
0.03800000000000002,lift_detach,APPROACH,flat,15.0,0.5544932348025519,3.121501780596968e-08,0.28449817848007874,60.49817848007874,0,0.0
0.04000000000000002,lift_detach,APPROACH,flat,15.0,0.5544921335208278,3.557996773687016e-08,0.2844973717111092,60.497371711109224,0,0.0
0.04200000000000002,lift_detach,APPROACH,flat,15.0,0.5544909193372292,4.0179583927298354e-08,0.28449647356596985,60.49647356596985,0,0.0
0.044000000000000025,lift_detach,APPROACH,flat,15.0,0.5544895684666784,4.5169230619899434e-08,0.28449547114928586,60.495471149285855,0,0.0
0.04600000000000003,lift_detach,APPROACH,flat,15.0,0.5544880777919163,5.048857801288697e-08,0.28449435906116,60.49435906115999,0,0.0
0.04800000000000003,lift_detach,APPROACH,flat,15.0,0.5544864384176185,5.61494813540498e-08,0.2844931299622758,60.49312996227582,0,0.0
0.05000000000000003,lift_detach,APPROACH,flat,15.0,0.5544846500020278,6.208795044794861e-08,0.28449178030768046,60.49178030768046,0,0.0
0.05200000000000003,lift_detach,APPROACH,flat,15.0,0.554482706777168,6.830114265473508e-08,0.28449030486836135,60.49030486836135,0,0.0
0.054000000000000034,lift_detach,APPROACH,flat,15.0,0.5544806056430914,7.4758897720369e-08,0.28448869965735846,60.48869965735845,0,0.0
0.056000000000000036,lift_detach,APPROACH,flat,15.0,0.5544783364667989,8.149530257893547e-08,0.2844869577741048,60.486957774104816,0,0.0
0.05800000000000004,lift_detach,APPROACH,flat,15.0,0.5544759126075389,8.832932004648034e-08,0.2844850825801942,60.485082580194224,0,0.0
0.06000000000000004,lift_detach,APPROACH,flat,15.0,0.5544733312091853,9.526127567236909e-08,0.28448307209582124,60.483072095821235,0,0.0
0.06200000000000004,lift_detach,APPROACH,flat,15.0,0.5544705756544691,1.0240058455465249e-07,0.28448091786568996,60.48091786568996,0,0.0
0.06400000000000004,lift_detach,APPROACH,flat,15.0,0.5544676316567251,1.0980635104170888e-07,0.2844786109860838,60.47861098608379,0,0.0
0.06600000000000004,lift_detach,APPROACH,flat,15.0,0.5544644933792406,1.1745579878520794e-07,0.2844761455698518,60.47614556985179,0,0.0
0.06800000000000005,lift_detach,APPROACH,flat,15.0,0.5544611571405278,1.2531952959603853e-07,0.2844735169454798,60.47351694547978,0,0.0
0.07000000000000005,lift_detach,APPROACH,flat,15.0,0.5544576232358958,1.3334232434733016e-07,0.2844707226289447,60.47072262894468,0,0.0
0.07200000000000005,lift_detach,APPROACH,flat,15.0,0.5544538740936485,1.416346694507377e-07,0.2844677526299346,60.467752629934616,0,0.0
0.07400000000000005,lift_detach,APPROACH,flat,15.0,0.554449913750912,1.5008989355652883e-07,0.2844646054999639,60.46460549996388,0,0.0
0.07600000000000005,lift_detach,APPROACH,flat,15.0,0.5544457456324827,1.5863401663116548e-07,0.2844612807846424,60.46128078464238,0,0.0
0.07800000000000006,lift_detach,APPROACH,flat,15.0,0.5544413561524674,1.673530730013932e-07,0.2844577710822557,60.45777108225567,0,0.0
0.08000000000000006,lift_detach,APPROACH,flat,15.0,0.5544367618271049,1.760454807845622e-07,0.28445408164487007,60.454081644870065,0,0.0
0.08200000000000006,lift_detach,APPROACH,flat,15.0,0.5544319611251605,1.8471290135069806e-07,0.2844502117854634,60.450211785463424,0,0.0
0.08400000000000006,lift_detach,APPROACH,flat,15.0,0.5544269403026648,1.934525766102953e-07,0.28444615502844894,60.44615502844894,0,0.0
0.08600000000000006,lift_detach,APPROACH,flat,15.0,0.5544216980410538,2.0222700084148393e-07,0.2844419092188245,60.4419092188245,0,0.0
