time_s,primitive,stage,tool_geometry,angle_deg,tip_x_m,tip_y_m,tip_z_m,gap_mm,contact_count,contact_force_n
4.179999999999762,micro_compression,HOLD,flat,15.0,0.5001438892772044,2.8204039717845967e-06,0.22446661773172516,0.4666177317251552,3,5.207512640143892
4.1819999999997615,micro_compression,HOLD,flat,15.0,0.5001445974937823,2.8300959370933814e-06,0.22446663190819635,0.4666319081963466,3,5.2047809434963535
4.183999999999761,micro_compression,HOLD,flat,15.0,0.500145302604077,2.83975148510982e-06,0.22446664609332456,0.46664609332455753,3,5.20206243614493
4.185999999999761,micro_compression,HOLD,flat,15.0,0.5001460046183462,2.84937057928643e-06,0.22446666028537934,0.4666602853793389,3,5.199357053821586
4.187999999999761,micro_compression,HOLD,flat,15.0,0.5001467035468741,2.858953187447888e-06,0.2244666744826801,0.4666744826800906,3,5.1966647323683155
4.189999999999761,micro_compression,HOLD,flat,15.0,0.500147399399972,2.868499280610309e-06,0.2244666886835977,0.4666886835976991,3,5.193985407697598
4.19199999999976,micro_compression,HOLD,flat,15.0,0.5001480921879773,2.8780088332231284e-06,0.22446670288654827,0.46670288654826475,3,5.191319015878301
4.19399999999976,micro_compression,HOLD,flat,15.0,0.500148781921252,2.8874818235151626e-06,0.22446671708999638,0.46671708999637684,3,5.188665493111779
4.19599999999976,micro_compression,HOLD,flat,15.0,0.5001494686101824,2.8969182331643254e-06,0.2244667312924516,0.46673129245158873,3,5.186024775742052
4.19799999999976,micro_compression,HOLD,flat,15.0,0.5001501522651772,2.906318046915327e-06,0.22446674549246645,0.46674549246644714,3,5.18339680030218
4.1999999999997595,micro_compression,HOLD,flat,15.0,0.5001508328966678,2.91568125373188e-06,0.2244667596886371,0.4667596886371028,3,5.180781503495979
4.201999999999759,micro_compression,HOLD,flat,15.0,0.5001515105151071,2.9250078447950654e-06,0.22446677387959996,0.4667738795999521,3,5.178178822223166
4.203999999999759,micro_compression,HOLD,flat,15.0,0.500152185130966,2.9342978150605326e-06,0.2244667880640324,0.46678806403238626,3,5.175588693595722
4.205999999999759,micro_compression,HOLD,flat,15.0,0.500152856754736,2.9435511622910894e-06,0.2244668022406515,0.4668022406514871,3,5.173011054921831
4.207999999999759,micro_compression,HOLD,flat,15.0,0.5001535253969269,2.9527678881139135e-06,0.2244668164082103,0.4668164082103077,3,5.170445843752285
4.209999999999758,micro_compression,HOLD,flat,15.0,0.5001541910680632,2.9619479966362187e-06,0.2244668305655,0.4668305654999816,3,5.1678929978645805
4.211999999999758,micro_compression,HOLD,flat,15.0,0.5001548537786872,2.9710914952227904e-06,0.22446684471134687,0.46684471134686434,3,5.165352455277822
4.213999999999758,micro_compression,HOLD,flat,15.0,0.500155513539355,2.980198393913166e-06,0.2244668588446129,0.46685884461289406,3,5.162824154256934
4.215999999999758,micro_compression,HOLD,flat,15.0,0.5001561703606365,2.9892687055865794e-06,0.2244668729641929,0.46687296419289925,3,5.1603080333157525
4.2179999999997575,micro_compression,HOLD,flat,15.0,0.5001568242531139,2.998302446534241e-06,0.2244668870690144,0.46688706901440447,3,5.157804031245957
4.219999999999757,micro_compression,HOLD,flat,15.0,0.5001574752273811,3.007299635333541e-06,0.22446690115803755,0.46690115803754706,3,5.155312087084028
4.221999999999757,micro_compression,HOLD,flat,15.0,0.5001581232940429,3.0162602936784447e-06,0.22446691523025242,0.46691523025241266,3,5.1528321401518475
4.223999999999757,micro_compression,HOLD,flat,15.0,0.5001587684637137,3.0251844452164327e-06,0.22446692928468065,0.466929284680645,3,5.150364130034889
4.225999999999757,micro_compression,HOLD,flat,15.0,0.5001594107470151,3.0340721167933543e-06,0.22446694332037184,0.4669433203718376,3,5.147907996612707
4.227999999999756,micro_compression,HOLD,flat,15.0,0.5001600501545772,3.0429233380265078e-06,0.22446695733640515,0.4669573364051438,3,5.145463680025879
4.229999999999756,micro_compression,HOLD,flat,15.0,0.5001606866970365,3.0517381407328027e-06,0.22446697133188592,0.4669713318859181,3,5.143031120720366
4.231999999999756,micro_compression,HOLD,flat,15.0,0.5001613203850345,3.060516558908439e-06,0.22446698530594766,0.4669853059476592,3,5.140610259437235
4.233999999999756,micro_compression,HOLD,flat,15.0,0.5001619512292186,3.069258629461733e-06,0.22446699925775004,0.46699925775003925,3,5.138201037174452
4.2359999999997555,micro_compression,HOLD,flat,15.0,0.5001625792402369,3.0779643911767276e-06,0.2244670131864775,0.46701318647748846,3,5.135803395264235
4.237999999999755,micro_compression,HOLD,flat,15.0,0.500163204428742,3.08663388585167e-06,0.2244670270913405,0.46702709134049947,3,5.13341727529026
4.239999999999755,micro_compression,HOLD,flat,15.0,0.5001638268053886,3.095267156409652e-06,0.2244670409715718,0.46704097157179714,3,5.1310426191833525
4.241999999999755,micro_compression,HOLD,flat,15.0,0.5001644463808305,3.1038642494508395e-06,0.22446705482642926,0.4670548264292529,3,5.128679369134054
4.243999999999755,micro_compression,HOLD,flat,15.0,0.5001650631657227,3.1124252124813278e-06,0.22446706865519248,0.46706865519247076,3,5.126327467652615
4.245999999999754,micro_compression,HOLD,flat,15.0,0.5001656771707176,3.1209500952718914e-06,0.2244670824571642,0.46708245716420294,3,5.123986857538341
4.247999999999754,micro_compression,HOLD,flat,15.0,0.5001662884064668,3.1294389505275576e-06,0.22446709623166905,0.46709623166904524,3,5.1216574818898275
