time_s,primitive,stage,tool_geometry,angle_deg,tip_x_m,tip_y_m,tip_z_m,gap_mm,contact_count,contact_force_n
1.1220000000000008,inclined_insertion,APPROACH,flat,15.0,0.5262986043946262,9.935521298063832e-08,0.26178392564576436,37.783925645764356,0,0.0
1.1240000000000008,inclined_insertion,APPROACH,flat,15.0,0.526223638257952,8.560181836391574e-08,0.26172145509605804,37.72145509605804,0,0.0
1.1260000000000008,inclined_insertion,APPROACH,flat,15.0,0.5261485542601461,6.678212763366873e-08,0.26165896495391,37.658964953909994,0,0.0
1.1280000000000008,inclined_insertion,APPROACH,flat,15.0,0.5260734533402739,4.9552931619433535e-08,0.26159650088809067,37.59650088809066,0,0.0
1.1300000000000008,inclined_insertion,APPROACH,flat,15.0,0.5259983736186091,3.663648469410104e-08,0.2615340601374385,37.534060137438516,0,0.0
1.1320000000000008,inclined_insertion,APPROACH,flat,15.0,0.5259233143040288,2.795412121031639e-08,0.2614716244776807,37.471624477680685,0,0.0
1.1340000000000008,inclined_insertion,APPROACH,flat,15.0,0.5258483055253613,2.0883059431429943e-08,0.26140925441942864,37.409254419428635,0,0.0
1.1360000000000008,inclined_insertion,APPROACH,flat,15.0,0.5257733655839943,1.7579114210000403e-08,0.2613469362345918,37.346936234591816,0,0.0
1.1380000000000008,inclined_insertion,APPROACH,flat,15.0,0.5256984853963997,1.751522691250964e-08,0.26128465180735233,37.284651807352326,0,0.0
1.1400000000000008,inclined_insertion,APPROACH,flat,15.0,0.5256236000869171,2.1218382375740726e-08,0.2612223009217717,37.22230092177167,0,0.0
1.1420000000000008,inclined_insertion,APPROACH,flat,15.0,0.5255486072640427,2.5802562252990135e-08,0.26115978555832614,37.159785558326135,0,0.0
1.1440000000000008,inclined_insertion,APPROACH,flat,15.0,0.5254734721685016,2.590692574355438e-08,0.26109714140850326,37.09714140850326,0,0.0
1.1460000000000008,inclined_insertion,APPROACH,flat,15.0,0.5253982649225973,2.072277042969485e-08,0.261034488303326,37.03448830332598,0,0.0
1.1480000000000008,inclined_insertion,APPROACH,flat,15.0,0.5253230465561536,1.5807833119982715e-08,0.2609718403795077,36.97184037950771,0,0.0
1.1500000000000008,inclined_insertion,APPROACH,flat,15.0,0.5252478286829131,1.2817590572032217e-08,0.2609091833579589,36.90918335795887,0,0.0
1.1520000000000008,inclined_insertion,TILT,flat,15.0,0.525195135501841,2.9002499846753036e-06,0.2607242249670974,36.7242249670974,0,0.0
1.1540000000000008,inclined_insertion,TILT,flat,15.0,0.524901632528557,1.1750572978395066e-06,0.26040002450073485,36.400024500734844,0,0.0
1.1560000000000008,inclined_insertion,TILT,flat,15.0,0.5244811329555303,-6.3675526750590045e-06,0.2600788259137663,36.078825913766295,0,0.0
1.1580000000000008,inclined_insertion,TILT,flat,15.0,0.5240897698654468,-1.2488988111484161e-05,0.2597681212173796,35.76812121737957,0,0.0
1.1600000000000008,inclined_insertion,TILT,flat,15.0,0.5237133890200728,-1.7118807050279095e-05,0.2594652787545481,35.46527875454811,0,0.0
1.1620000000000008,inclined_insertion,TILT,flat,15.0,0.5233471014876906,-2.0464653107164263e-05,0.25916910680841543,35.16910680841542,0,0.0
1.1640000000000008,inclined_insertion,TILT,flat,15.0,0.5229890646646477,-2.2774533111920236e-05,0.2588790158709654,34.8790158709654,0,0.0
1.1660000000000008,inclined_insertion,TILT,flat,15.0,0.5226384820372302,-2.4268026723624797e-05,0.25859470776871296,34.59470776871296,0,0.0
